applicant_id,name,gender,age,country,city,pincode,region,latitude,longitude,caste,ethnicity,education,university_tier,department,years_experience,salary_history,career_gap_months,skills_score,interview_score,references_quality,hired
APP-1487,Applicant_1487,Male,22,India,Kochi,682001,Kerala,9.9312,76.2673,General,N/A,MBA,VTU,Engineering,0,1005559,0,64,74,Average,0
APP-1488,Applicant_1488,Female,28,India,Lucknow,226001,Uttar Pradesh,26.8467,80.9462,ST,N/A,Master's,VTU,HR,5,1149222,0,41,80,Strong,0
APP-1489,Applicant_1489,Male,41,United States,San Francisco,94102,California,37.7749,-122.4194,N/A,White,PhD,Stanford,Product,19,11383566,0,61,65,Strong,1
APP-1490,Applicant_1490,Male,37,United Kingdom,Edinburgh,EH1,Scotland,55.9533,-3.1883,N/A,Mixed,Bachelor's,Community College,Engineering,14,5575271,0,81,59,Average,1
APP-1491,Applicant_1491,Male,33,India,Ahmedabad,380001,Gujarat,23.0225,72.5714,General,N/A,Master's,NIT Trichy,Engineering,10,2451354,0,54,79,Strong,1
APP-1492,Applicant_1492,Female,44,India,Kolkata,700001,West Bengal,22.5726,88.3639,General,N/A,PhD,BITS Pilani,Engineering,21,4024700,5,84,51,Average,1
APP-1493,Applicant_1493,Female,24,India,Bhopal,462001,Madhya Pradesh,23.2599,77.4126,General,N/A,Bachelor's,BITS Pilani,Product,1,745272,1,76,73,Average,1
APP-1494,Applicant_1494,Female,34,UAE,Dubai,00000,Dubai,25.2048,55.2708,N/A,Asian,High School,Technical Institute,Marketing,9,3769985,0,83,61,Strong,1
APP-1495,Applicant_1495,Male,29,India,Bengaluru,560001,Karnataka,12.9716,77.5946,ST,N/A,Master's,BITS Pilani,Marketing,4,1260896,0,77,89,Weak,1
APP-1496,Applicant_1496,Female,39,UAE,Dubai,00000,Dubai,25.2048,55.2708,N/A,White,PhD,Community College,Finance,12,5752786,0,80,53,Strong,1
APP-1497,Applicant_1497,Male,36,United States,Austin,73301,Texas,30.2672,-97.7431,N/A,White,Master's,Community College,Operations,13,9289303,3,90,56,Strong,1
APP-1498,Applicant_1498,Female,35,India,Bhopal,462001,Madhya Pradesh,23.2599,77.4126,SC,N/A,Bachelor's,Osmania University,Engineering,11,1656447,4,73,84,Average,0
APP-1499,Applicant_1499,Male,28,United Kingdom,Manchester,M1,England,53.4808,-2.2426,N/A,Mixed,Bachelor's,MIT,Marketing,3,5219510,2,60,100,Weak,1
APP-1500,Applicant_1500,Male,42,India,Ahmedabad,380001,Gujarat,23.0225,72.5714,OBC,N/A,Bachelor's,State University,Data Science,17,2649242,0,51,72,Strong,1
APP-1501,Applicant_1501,Female,40,UAE,Dubai,00000,Dubai,25.2048,55.2708,N/A,Mixed,Bachelor's,Harvard,Sales,15,4349135,0,56,69,Average,1
APP-1502,Applicant_1502,Female,22,India,Nagpur,440001,Maharashtra,21.1458,79.0882,General,N/A,Bachelor's,Regional College,Sales,0,618012,0,56,68,Strong,0
APP-1503,Applicant_1503,Male,22,India,Chandigarh,160001,Punjab,30.7333,76.7794,ST,N/A,PhD,State University,Data Science,0,976707,0,71,91,Average,1
APP-1504,Applicant_1504,Male,39,United States,Seattle,98101,Washington,47.6062,-122.3321,N/A,Asian,PhD,MIT,HR,12,11304523,0,70,68,Average,1
APP-1505,Applicant_1505,Female,22,United Kingdom,Manchester,M1,England,53.4808,-2.2426,N/A,Asian,Master's,Harvard,Engineering,0,3920663,0,47,46,Average,1
APP-1506,Applicant_1506,Female,43,United States,Atlanta,30301,Georgia,33.749,-84.388,N/A,Hispanic,Bachelor's,Cambridge,HR,17,7394088,0,45,52,Strong,1
APP-1507,Applicant_1507,Female,39,Germany,Hamburg,20095,Hamburg,53.5753,10.0153,N/A,Asian,High School,Stanford,HR,17,5577390,0,70,49,Average,1
APP-1508,Applicant_1508,Male,43,India,Lucknow,226001,Uttar Pradesh,26.8467,80.9462,General,N/A,Master's,NIT Trichy,Operations,21,3792251,0,52,74,Average,1
APP-1509,Applicant_1509,Female,30,India,Kolkata,700001,West Bengal,22.5726,88.3639,SC,N/A,High School,BITS Pilani,Sales,4,852029,4,78,49,Average,1
APP-1510,Applicant_1510,Female,22,United Kingdom,Birmingham,B1,England,52.4862,-1.8904,N/A,Asian,PhD,Community College,Product,0,5524081,0,84,43,Strong,1
APP-1511,Applicant_1511,Female,51,UAE,Abu Dhabi,00000,Abu Dhabi,24.4539,54.3773,N/A,White,Bachelor's,Stanford,Data Science,29,6345689,18,70,54,Average,1
APP-1512,Applicant_1512,Male,27,India,Patna,800001,Bihar,25.5941,85.1376,General,N/A,PhD,Osmania University,Sales,5,1855554,0,68,43,Strong,0
APP-1513,Applicant_1513,Female,34,UAE,Abu Dhabi,00000,Abu Dhabi,24.4539,54.3773,N/A,Black,Bachelor's,Technical Institute,Engineering,8,3739686,21,57,80,Weak,1
APP-1514,Applicant_1514,Male,34,United States,Austin,73301,Texas,30.2672,-97.7431,N/A,Asian,Bachelor's,Community College,Engineering,12,6934430,0,90,53,Strong,1
APP-1515,Applicant_1515,Female,45,United States,San Francisco,94102,California,37.7749,-122.4194,N/A,Asian,Bachelor's,State University,Operations,18,7424586,0,60,52,Average,1
APP-1516,Applicant_1516,Male,43,UAE,Abu Dhabi,00000,Abu Dhabi,24.4539,54.3773,N/A,Black,Master's,Cambridge,Marketing,21,6662525,0,61,60,Weak,1
APP-1517,Applicant_1517,Male,34,India,Hyderabad,500001,Telangana,17.385,78.4867,General,N/A,Master's,Regional College,Product,9,2378401,0,69,70,Average,1
APP-1518,Applicant_1518,Female,33,India,Mumbai,400001,Maharashtra,19.076,72.8777,SC,N/A,Bachelor's,BITS Pilani,Sales,9,1262917,0,71,62,Weak,1
APP-1519,Applicant_1519,Male,22,UAE,Abu Dhabi,00000,Abu Dhabi,24.4539,54.3773,N/A,White,High School,Harvard,Operations,0,3743648,0,70,68,Weak,1
APP-1520,Applicant_1520,Female,47,Canada,Vancouver,V6B,British Columbia,49.2827,-123.1207,N/A,Asian,High School,Community College,Product,21,5711970,16,55,73,Strong,0
APP-1521,Applicant_1521,Male,40,Germany,Hamburg,20095,Hamburg,53.5753,10.0153,N/A,White,Master's,Harvard,Finance,15,7472128,0,77,71,Average,1
APP-1522,Applicant_1522,Female,31,United Kingdom,Birmingham,B1,England,52.4862,-1.8904,N/A,Asian,Bachelor's,Harvard,Engineering,6,4507119,5,83,74,Average,1
APP-1523,Applicant_1523,Male,40,United Kingdom,Edinburgh,EH1,Scotland,55.9533,-3.1883,N/A,Asian,Master's,Harvard,HR,13,7673195,0,72,62,Average,1
APP-1524,Applicant_1524,Female,31,India,Patna,800001,Bihar,25.5941,85.1376,SC,N/A,High School,IIT Delhi,Marketing,9,1422173,22,52,57,Strong,0
APP-1525,Applicant_1525,Male,33,India,Patna,800001,Bihar,25.5941,85.1376,SC,N/A,Bachelor's,DU,Finance,6,1360524,0,77,73,Strong,0
APP-1526,Applicant_1526,Male,22,United States,San Francisco,94102,California,37.7749,-122.4194,N/A,White,Bachelor's,Harvard,Engineering,0,6065666,0,75,69,Strong,1
APP-1527,Applicant_1527,Female,44,United States,New York,10001,New York,40.7128,-74.006,N/A,Mixed,Bachelor's,MIT,Operations,19,7278764,0,67,61,Average,1
APP-1528,Applicant_1528,Male,27,Singapore,Singapore,018956,Central Region,1.3521,103.8198,N/A,White,High School,MIT,Operations,4,3694767,0,71,71,Average,1
APP-1529,Applicant_1529,Male,40,India,Bhopal,462001,Madhya Pradesh,23.2599,77.4126,ST,N/A,Bachelor's,State University,Marketing,15,2404764,0,75,70,Average,1
APP-1530,Applicant_1530,Female,39,United Kingdom,Birmingham,B1,England,52.4862,-1.8904,N/A,White,Bachelor's,Community College,HR,15,5030820,7,47,62,Strong,1
APP-1531,Applicant_1531,Female,43,India,Hyderabad,500001,Telangana,17.385,78.4867,OBC,N/A,High School,Regional College,Operations,21,2489220,0,91,65,Strong,1
APP-1532,Applicant_1532,Female,28,United States,Seattle,98101,Washington,47.6062,-122.3321,N/A,White,High School,State University,HR,5,5577034,0,74,51,Average,1
APP-1533,Applicant_1533,Female,32,India,Ahmedabad,380001,Gujarat,23.0225,72.5714,OBC,N/A,High School,Osmania University,Operations,5,1158202,0,63,55,Strong,0
APP-1534,Applicant_1534,Female,42,UAE,Dubai,00000,Dubai,25.2048,55.2708,N/A,White,Master's,State University,Marketing,17,5094024,6,72,67,Average,1
APP-1535,Applicant_1535,Female,25,Canada,Vancouver,V6B,British Columbia,49.2827,-123.1207,N/A,White,Bachelor's,Oxford,Engineering,3,4269427,0,72,68,Average,1
APP-1536,Applicant_1536,Male,48,United States,Chicago,60601,Illinois,41.8781,-87.6298,N/A,Asian,Bachelor's,Harvard,Product,24,9683610,0,64,69,Weak,1
APP-1537,Applicant_1537,Female,32,United States,San Francisco,94102,California,37.7749,-122.4194,N/A,Black,High School,Community College,Operations,5,6185161,0,81,91,Average,1
APP-1538,Applicant_1538,Male,23,India,Jaipur,302001,Rajasthan,26.9124,75.7873,OBC,N/A,PhD,IIT Bombay,Product,1,1388514,0,65,69,Average,1
APP-1539,Applicant_1539,Male,41,United States,Chicago,60601,Illinois,41.8781,-87.6298,N/A,Asian,Master's,Regional University,HR,18,9545847,0,82,76,Strong,0
APP-1540,Applicant_1540,Female,28,United Kingdom,Edinburgh,EH1,Scotland,55.9533,-3.1883,N/A,Asian,PhD,Community College,Engineering,1,5643506,0,71,69,Average,1
APP-1541,Applicant_1541,Male,54,India,Patna,800001,Bihar,25.5941,85.1376,OBC,N/A,Bachelor's,State University,Sales,29,4536645,0,57,67,Average,0
APP-1542,Applicant_1542,Female,22,Canada,Vancouver,V6B,British Columbia,49.2827,-123.1207,N/A,White,Bachelor's,Harvard,Finance,0,3294393,0,96,73,Weak,1
APP-1543,Applicant_1543,Female,22,United States,Seattle,98101,Washington,47.6062,-122.3321,N/A,Black,Bachelor's,Technical Institute,Finance,0,5071555,0,72,75,Strong,1
APP-1544,Applicant_1544,Male,34,Australia,Sydney,2000,New South Wales,-33.8688,151.2093,N/A,Asian,Master's,Harvard,HR,12,6469895,0,84,59,Average,1
APP-1545,Applicant_1545,Female,28,India,Pune,411001,Maharashtra,18.5204,73.8567,OBC,N/A,PhD,State University,Engineering,3,1379835,0,30,63,Average,0
APP-1546,Applicant_1546,Male,41,Canada,Toronto,M5H,Ontario,43.6532,-79.3832,N/A,White,High School,State University,Operations,14,5914651,0,57,57,Strong,1
APP-1547,Applicant_1547,Female,29,India,Delhi,110001,Delhi,28.7041,77.1025,General,N/A,PhD,Osmania University,Product,5,1500437,0,50,82,Strong,0
APP-1548,Applicant_1548,Male,41,Singapore,Singapore,018956,Central Region,1.3521,103.8198,N/A,Asian,Bachelor's,Technical Institute,Product,19,5550506,0,71,50,Strong,1
APP-1549,Applicant_1549,Male,41,United States,Seattle,98101,Washington,47.6062,-122.3321,N/A,White,Bachelor's,Regional University,HR,19,8319351,0,59,66,Strong,1
APP-1550,Applicant_1550,Male,30,India,Lucknow,226001,Uttar Pradesh,26.8467,80.9462,OBC,N/A,Bachelor's,DU,Marketing,5,1306345,0,50,78,Average,1
APP-1551,Applicant_1551,Male,34,India,Bengaluru,560001,Karnataka,12.9716,77.5946,General,N/A,Master's,BITS Pilani,Data Science,10,2499962,0,68,66,Strong,1
APP-1552,Applicant_1552,Female,37,India,Nagpur,440001,Maharashtra,21.1458,79.0882,General,N/A,Master's,BITS Pilani,Operations,15,2326066,23,83,66,Strong,1
APP-1553,Applicant_1553,Male,46,Canada,Vancouver,V6B,British Columbia,49.2827,-123.1207,N/A,White,PhD,Cambridge,Finance,23,9667970,12,68,85,Average,1
APP-1554,Applicant_1554,Female,33,Germany,Munich,80331,Bavaria,48.1351,11.582,N/A,Black,MBA,State University,Data Science,10,5602493,0,47,72,Strong,1
APP-1555,Applicant_1555,Female,41,India,Bengaluru,560001,Karnataka,12.9716,77.5946,OBC,N/A,MBA,NIT Trichy,Data Science,14,2170045,16,97,59,Strong,1
APP-1556,Applicant_1556,Female,30,Singapore,Singapore,018956,Central Region,1.3521,103.8198,N/A,Asian,High School,Stanford,HR,4,2989096,24,77,58,Strong,0
APP-1557,Applicant_1557,Female,22,United States,New York,10001,New York,40.7128,-74.006,N/A,White,Master's,Regional University,Sales,0,5907719,0,62,64,Average,1
APP-1558,Applicant_1558,Female,45,Australia,Sydney,2000,New South Wales,-33.8688,151.2093,N/A,White,Bachelor's,MIT,Operations,22,5503238,24,62,96,Strong,1
APP-1559,Applicant_1559,Female,36,Australia,Sydney,2000,New South Wales,-33.8688,151.2093,N/A,White,Master's,Stanford,Product,12,6112910,0,76,62,Strong,1
APP-1560,Applicant_1560,Female,31,United States,Seattle,98101,Washington,47.6062,-122.3321,N/A,Mixed,Bachelor's,Regional University,Product,7,6276720,1,96,44,Strong,1
APP-1561,Applicant_1561,Female,41,United States,Detroit,48201,Michigan,42.3314,-83.0458,N/A,Hispanic,Bachelor's,State University,Finance,19,6442293,17,80,36,Average,1
APP-1562,Applicant_1562,Male,37,Australia,Sydney,2000,New South Wales,-33.8688,151.2093,N/A,White,MBA,Technical Institute,Sales,11,7029360,0,55,75,Average,1
APP-1563,Applicant_1563,Female,35,United Kingdom,Manchester,M1,England,53.4808,-2.2426,N/A,White,PhD,Regional University,Finance,9,6147066,8,71,66,Weak,1
APP-1564,Applicant_1564,Male,39,India,Chandigarh,160001,Punjab,30.7333,76.7794,General,N/A,Bachelor's,NIT Trichy,HR,17,2972390,0,65,66,Strong,1
APP-1565,Applicant_1565,Male,37,United States,Chicago,60601,Illinois,41.8781,-87.6298,N/A,Black,Bachelor's,Community College,Finance,15,8214051,0,76,74,Weak,1
APP-1566,Applicant_1566,Male,42,Germany,Munich,80331,Bavaria,48.1351,11.582,N/A,Hispanic,Bachelor's,MIT,Engineering,19,6921259,0,78,75,Average,1
APP-1567,Applicant_1567,Female,32,United States,Seattle,98101,Washington,47.6062,-122.3321,N/A,Asian,Master's,Technical Institute,HR,10,6937362,23,54,79,Average,1
APP-1568,Applicant_1568,Male,37,United Kingdom,Edinburgh,EH1,Scotland,55.9533,-3.1883,N/A,White,Bachelor's,MIT,Product,14,6361255,0,74,68,Average,1
APP-1569,Applicant_1569,Female,32,India,Kolkata,700001,West Bengal,22.5726,88.3639,General,N/A,Master's,DU,Operations,9,1712598,22,68,52,Strong,0
APP-1570,Applicant_1570,Male,30,UAE,Dubai,00000,Dubai,25.2048,55.2708,N/A,Hispanic,Bachelor's,Oxford,Product,4,4180466,0,93,61,Strong,1
APP-1571,Applicant_1571,Female,49,Germany,Berlin,10115,Berlin,52.52,13.405,N/A,Asian,High School,Harvard,Finance,25,5778937,0,73,70,Average,1
APP-1572,Applicant_1572,Male,40,India,Ahmedabad,380001,Gujarat,23.0225,72.5714,General,N/A,Bachelor's,Anna University,Product,16,2787168,0,92,69,Average,1
APP-1573,Applicant_1573,Female,22,UAE,Dubai,00000,Dubai,25.2048,55.2708,N/A,White,High School,Cambridge,Marketing,0,2861061,0,50,67,Strong,1
APP-1574,Applicant_1574,Female,37,India,Kochi,682001,Kerala,9.9312,76.2673,OBC,N/A,MBA,State University,Finance,13,2679486,0,66,80,Weak,1
APP-1575,Applicant_1575,Male,26,India,Chandigarh,160001,Punjab,30.7333,76.7794,General,N/A,Master's,IIT Bombay,Engineering,0,1006280,0,86,65,Weak,1
APP-1576,Applicant_1576,Female,34,India,Pune,411001,Maharashtra,18.5204,73.8567,OBC,N/A,Bachelor's,IIT Delhi,Product,9,1589260,0,90,75,Average,1
APP-1577,Applicant_1577,Male,44,India,Hyderabad,500001,Telangana,17.385,78.4867,General,N/A,Bachelor's,State University,Engineering,20,3228851,0,69,70,Average,0
APP-1578,Applicant_1578,Male,39,Germany,Berlin,10115,Berlin,52.52,13.405,N/A,White,MBA,MIT,Operations,16,8271046,0,65,56,Average,1
APP-1579,Applicant_1579,Female,31,India,Pune,411001,Maharashtra,18.5204,73.8567,ST,N/A,Master's,Anna University,Finance,4,1122052,13,92,71,Average,0
APP-1580,Applicant_1580,Male,41,UAE,Abu Dhabi,00000,Abu Dhabi,24.4539,54.3773,N/A,White,High School,Oxford,Marketing,15,5536087,0,83,78,Average,1
APP-1581,Applicant_1581,Male,40,Australia,Melbourne,3000,Victoria,-37.8136,144.9631,N/A,Asian,MBA,Stanford,HR,16,7338526,0,83,93,Weak,1
APP-1582,Applicant_1582,Male,33,United Kingdom,London,EC1A,England,51.5074,-0.1278,N/A,Black,Master's,Technical Institute,Finance,8,6684276,0,72,72,Average,1
APP-1583,Applicant_1583,Male,32,India,Hyderabad,500001,Telangana,17.385,78.4867,General,N/A,MBA,State University,HR,5,1649889,0,82,50,Average,1
APP-1584,Applicant_1584,Male,32,India,Pune,411001,Maharashtra,18.5204,73.8567,General,N/A,Bachelor's,Regional College,HR,6,1454648,0,60,49,Average,0
APP-1585,Applicant_1585,Female,36,Singapore,Singapore,018956,Central Region,1.3521,103.8198,N/A,White,Bachelor's,Regional University,Marketing,14,4338664,0,63,71,Average,1
APP-1586,Applicant_1586,Male,30,Canada,Toronto,M5H,Ontario,43.6532,-79.3832,N/A,Asian,Bachelor's,Community College,Engineering,3,5287307,0,58,64,Average,1
APP-1587,Applicant_1587,Male,52,Singapore,Singapore,018956,Central Region,1.3521,103.8198,N/A,White,High School,Harvard,Product,30,7583892,0,70,61,Average,1
APP-1588,Applicant_1588,Male,39,United States,Atlanta,30301,Georgia,33.749,-84.388,N/A,White,High School,Community College,Finance,13,8224360,0,67,52,Strong,1
APP-1589,Applicant_1589,Female,23,India,Bhopal,462001,Madhya Pradesh,23.2599,77.4126,ST,N/A,Master's,NIT Trichy,Product,0,598784,0,69,65,Strong,0
APP-1590,Applicant_1590,Female,33,Germany,Berlin,10115,Berlin,52.52,13.405,N/A,Mixed,Bachelor's,Oxford,Data Science,10,4854939,0,61,66,Strong,1
APP-1591,Applicant_1591,Female,24,United Kingdom,London,EC1A,England,51.5074,-0.1278,N/A,White,Bachelor's,Cambridge,Finance,0,3543491,0,75,73,Average,1
APP-1592,Applicant_1592,Male,28,United States,San Francisco,94102,California,37.7749,-122.4194,N/A,White,Bachelor's,Regional University,Finance,4,6065029,2,58,50,Weak,1
APP-1593,Applicant_1593,Female,45,India,Hyderabad,500001,Telangana,17.385,78.4867,General,N/A,Bachelor's,Anna University,Marketing,19,2224787,20,69,65,Strong,1
APP-1594,Applicant_1594,Female,29,India,Chennai,600001,Tamil Nadu,13.0827,80.2707,General,N/A,Master's,State University,Operations,5,1410471,0,69,53,Weak,0
APP-1595,Applicant_1595,Female,38,India,Chennai,600001,Tamil Nadu,13.0827,80.2707,OBC,N/A,Bachelor's,State University,HR,15,2200505,0,68,54,Strong,1
APP-1596,Applicant_1596,Female,27,Canada,Toronto,M5H,Ontario,43.6532,-79.3832,N/A,Asian,High School,Cambridge,HR,1,3969048,0,83,57,Strong,1
APP-1597,Applicant_1597,Male,35,United States,Chicago,60601,Illinois,41.8781,-87.6298,N/A,Mixed,PhD,State University,Marketing,12,9394467,0,80,63,Average,1
APP-1598,Applicant_1598,Male,29,India,Delhi,110001,Delhi,28.7041,77.1025,OBC,N/A,Master's,BITS Pilani,Marketing,3,1408970,0,95,57,Average,1
APP-1599,Applicant_1599,Male,37,United Kingdom,Edinburgh,EH1,Scotland,55.9533,-3.1883,N/A,White,MBA,MIT,Data Science,12,7015715,0,60,70,Strong,1
APP-1600,Applicant_1600,Male,41,India,Patna,800001,Bihar,25.5941,85.1376,General,N/A,Master's,Regional College,Engineering,18,3833197,0,90,69,Strong,1
APP-1601,Applicant_1601,Female,31,Australia,Melbourne,3000,Victoria,-37.8136,144.9631,N/A,White,PhD,MIT,HR,6,6467277,0,82,88,Strong,1
APP-1602,Applicant_1602,Female,26,Australia,Sydney,2000,New South Wales,-33.8688,151.2093,N/A,Mixed,Bachelor's,Harvard,Marketing,3,4186130,0,100,39,Strong,1
APP-1603,Applicant_1603,Female,33,India,Kolkata,700001,West Bengal,22.5726,88.3639,ST,N/A,Master's,NIT Trichy,Finance,6,1162691,22,92,89,Weak,0
APP-1604,Applicant_1604,Female,22,India,Jaipur,302001,Rajasthan,26.9124,75.7873,OBC,N/A,PhD,State University,Operations,0,929856,0,52,81,Average,0
APP-1605,Applicant_1605,Female,37,India,Delhi,110001,Delhi,28.7041,77.1025,General,N/A,Master's,Regional College,Operations,12,2143943,0,69,53,Average,0
APP-1606,Applicant_1606,Female,34,Canada,Toronto,M5H,Ontario,43.6532,-79.3832,N/A,Black,PhD,Regional University,Operations,9,6227268,9,55,41,Average,1
APP-1607,Applicant_1607,Male,43,Canada,Toronto,M5H,Ontario,43.6532,-79.3832,N/A,Hispanic,High School,Technical Institute,Sales,18,6462806,0,71,54,Strong,1
APP-1608,Applicant_1608,Male,32,United States,Boston,02101,Massachusetts,42.3601,-71.0589,N/A,Asian,Master's,Stanford,Engineering,8,8600257,0,58,69,Average,1
APP-1609,Applicant_1609,Male,36,United States,Detroit,48201,Michigan,42.3314,-83.0458,N/A,Black,Bachelor's,Stanford,Engineering,13,8157328,0,73,66,Strong,1
APP-1610,Applicant_1610,Male,44,United Kingdom,Edinburgh,EH1,Scotland,55.9533,-3.1883,N/A,White,Bachelor's,Cambridge,Sales,21,6606810,0,62,73,Average,1
APP-1611,Applicant_1611,Female,33,India,Ahmedabad,380001,Gujarat,23.0225,72.5714,OBC,N/A,Bachelor's,IIT Delhi,Finance,9,1617907,4,40,53,Strong,0
APP-1612,Applicant_1612,Male,27,India,Patna,800001,Bihar,25.5941,85.1376,SC,N/A,MBA,IIT Bombay,Sales,1,996187,1,30,49,Average,1
APP-1613,Applicant_1613,Female,30,India,Delhi,110001,Delhi,28.7041,77.1025,General,N/A,MBA,Osmania University,Data Science,3,1111255,0,93,64,Average,0
APP-1614,Applicant_1614,Female,41,Singapore,Singapore,018956,Central Region,1.3521,103.8198,N/A,Hispanic,High School,Community College,Operations,18,4410184,0,67,32,Strong,1
APP-1615,Applicant_1615,Female,50,Singapore,Singapore,018956,Central Region,1.3521,103.8198,N/A,Asian,Bachelor's,State University,Product,26,5307307,0,63,79,Average,1
APP-1616,Applicant_1616,Female,37,Australia,Melbourne,3000,Victoria,-37.8136,144.9631,N/A,White,High School,Harvard,Sales,12,5020394,21,63,55,Strong,1
APP-1617,Applicant_1617,Female,36,United States,Austin,73301,Texas,30.2672,-97.7431,N/A,Asian,Master's,Community College,Product,14,6963501,15,63,83,Average,1
APP-1618,Applicant_1618,Female,25,India,Delhi,110001,Delhi,28.7041,77.1025,General,N/A,Master's,VTU,Marketing,0,701507,0,70,84,Average,0
APP-1619,Applicant_1619,Female,30,India,Kolkata,700001,West Bengal,22.5726,88.3639,ST,N/A,PhD,NIT Trichy,Operations,4,1121821,13,64,52,Weak,0
APP-1620,Applicant_1620,Female,30,India,Ahmedabad,380001,Gujarat,23.0225,72.5714,SC,N/A,PhD,Osmania University,HR,5,1464571,4,77,67,Average,1
APP-1621,Applicant_1621,Male,35,United Kingdom,Birmingham,B1,England,52.4862,-1.8904,N/A,White,High School,Technical Institute,Sales,10,6086685,0,55,60,Strong,1
APP-1622,Applicant_1622,Male,58,Australia,Melbourne,3000,Victoria,-37.8136,144.9631,N/A,White,Bachelor's,Technical Institute,Engineering,31,8551385,0,77,63,Weak,1
APP-1623,Applicant_1623,Female,31,India,Patna,800001,Bihar,25.5941,85.1376,General,N/A,Master's,IIT Delhi,Engineering,9,1926810,0,35,70,Average,1
APP-1624,Applicant_1624,Female,36,India,Pune,411001,Maharashtra,18.5204,73.8567,General,N/A,Master's,Anna University,Sales,10,2105825,24,78,70,Strong,0
APP-1625,Applicant_1625,Female,28,United Kingdom,Manchester,M1,England,53.4808,-2.2426,N/A,White,MBA,Cambridge,HR,4,5160776,0,71,66,Average,1
APP-1626,Applicant_1626,Male,30,India,Kolkata,700001,West Bengal,22.5726,88.3639,General,N/A,High School,NIT Trichy,Sales,6,1636256,0,78,65,Average,0
APP-1627,Applicant_1627,Male,30,India,Nagpur,440001,Maharashtra,21.1458,79.0882,General,N/A,PhD,VTU,Product,3,1610839,0,69,78,Average,0
APP-1628,Applicant_1628,Female,45,India,Chandigarh,160001,Punjab,30.7333,76.7794,ST,N/A,MBA,NIT Trichy,Data Science,19,2614143,23,72,56,Strong,1
APP-1629,Applicant_1629,Female,32,India,Nagpur,440001,Maharashtra,21.1458,79.0882,OBC,N/A,Bachelor's,Regional College,HR,9,1480314,5,79,67,Average,0
APP-1630,Applicant_1630,Female,32,Singapore,Singapore,018956,Central Region,1.3521,103.8198,N/A,Asian,Bachelor's,Technical Institute,Operations,9,3646574,0,69,55,Average,1
APP-1631,Applicant_1631,Male,39,United States,San Francisco,94102,California,37.7749,-122.4194,N/A,White,PhD,Technical Institute,Marketing,14,10409465,0,71,83,Average,1
APP-1632,Applicant_1632,Female,31,India,Chandigarh,160001,Punjab,30.7333,76.7794,SC,N/A,PhD,DU,Finance,5,1479074,0,82,71,Average,0
APP-1633,Applicant_1633,Female,40,India,Chennai,600001,Tamil Nadu,13.0827,80.2707,SC,N/A,Bachelor's,Anna University,Marketing,17,1992298,0,64,49,Weak,0
APP-1634,Applicant_1634,Male,28,United Kingdom,London,EC1A,England,51.5074,-0.1278,N/A,White,Master's,State University,Engineering,5,5678489,0,66,37,Average,1
APP-1635,Applicant_1635,Male,33,India,Delhi,110001,Delhi,28.7041,77.1025,ST,N/A,Bachelor's,State University,Finance,7,1210315,5,74,66,Weak,0
APP-1636,Applicant_1636,Male,42,India,Nagpur,440001,Maharashtra,21.1458,79.0882,General,N/A,Master's,VTU,HR,16,3382771,0,65,63,Average,1
APP-1637,Applicant_1637,Female,37,United States,Atlanta,30301,Georgia,33.749,-84.388,N/A,Mixed,PhD,State University,HR,14,8789264,4,74,70,Average,0
APP-1638,Applicant_1638,Male,48,India,Bhopal,462001,Madhya Pradesh,23.2599,77.4126,General,N/A,Bachelor's,NIT Trichy,Sales,26,3669585,7,44,49,Weak,1
APP-1639,Applicant_1639,Female,33,India,Patna,800001,Bihar,25.5941,85.1376,OBC,N/A,MBA,Osmania University,Operations,6,1436523,21,65,63,Weak,0
APP-1640,Applicant_1640,Male,46,United States,San Francisco,94102,California,37.7749,-122.4194,N/A,Mixed,Bachelor's,Regional University,Data Science,19,7581906,0,57,63,Average,1
APP-1641,Applicant_1641,Male,47,Germany,Berlin,10115,Berlin,52.52,13.405,N/A,Asian,Bachelor's,Regional University,Engineering,25,7155447,0,66,69,Weak,1
APP-1642,Applicant_1642,Male,34,India,Pune,411001,Maharashtra,18.5204,73.8567,General,N/A,High School,BITS Pilani,HR,11,1986196,0,82,68,Average,1
APP-1643,Applicant_1643,Male,50,India,Lucknow,226001,Uttar Pradesh,26.8467,80.9462,OBC,N/A,High School,VTU,HR,26,4206741,0,54,65,Average,0
APP-1644,Applicant_1644,Female,22,Singapore,Singapore,018956,Central Region,1.3521,103.8198,N/A,White,Master's,Community College,Sales,0,3860025,0,96,66,Strong,1
APP-1645,Applicant_1645,Male,41,United States,Boston,02101,Massachusetts,42.3601,-71.0589,N/A,Hispanic,Master's,MIT,Marketing,14,8860069,0,72,76,Average,1
APP-1646,Applicant_1646,Male,22,India,Mumbai,400001,Maharashtra,19.076,72.8777,General,N/A,Master's,IIT Bombay,Marketing,0,917077,0,67,69,Strong,0
APP-1647,Applicant_1647,Female,42,India,Chandigarh,160001,Punjab,30.7333,76.7794,General,N/A,High School,IIT Delhi,Engineering,19,2456772,14,85,78,Weak,0
APP-1648,Applicant_1648,Male,38,UAE,Dubai,00000,Dubai,25.2048,55.2708,N/A,White,Master's,Stanford,Marketing,14,6224625,0,78,68,Average,1
